ts_code,display_name,tushare_name,fullname,market,publisher,index_type,category,list_date,exp_date,observation_start_date,first_data_trade_date_all,continuity_start_floor,first_data_trade_date_for_continuity,last_data_trade_date,as_of_trade_date,observed_trade_days,expected_trade_days,missing_trade_days,first_missing_trade_date,last_missing_trade_date
931023.CSI,北京50,北京50,中证北京50指数,CSI,中证指数有限公司,,主题指数,2017-10-30,,2000-01-01,2012-12-31,2017-10-30,2017-10-30,2026-05-22,2026-05-22,2077,2077,0,,
931033.CSI,杭州湾区,杭州湾区,中证杭州湾区指数,CSI,中证指数有限公司,,主题指数,2017-11-08,,2000-01-01,2009-12-31,2017-11-08,2017-11-08,2026-05-22,2026-05-22,2070,2070,0,,
931039.CSI,银行AH,银行AH,中证银行AH价格优选指数,CSI,中证指数有限公司,,策略指数,2017-12-06,,2000-01-01,2004-12-31,2017-12-06,2017-12-06,2026-05-22,2026-05-22,2050,2050,0,,
931052.CSI,国信价值,国信价值,中证国信价值指数,CSI,中证指数有限公司,,策略指数,2017-12-08,,2000-01-01,2007-06-29,2017-12-08,2017-12-08,2026-05-22,2026-05-22,2048,2048,0,,
931053.CSI,高股息策略,高股息策略,中证中信高股息策略指数,CSI,中证指数有限公司,,策略指数,2017-12-11,,2000-01-01,2008-12-31,2017-12-11,2017-12-11,2026-05-22,2026-05-22,2047,2047,0,,
399297.SZ,新浪100,新浪100,深证新浪大数据100指数,SZSE,深圳证券交易所,,主题指数,2017-12-22,,2000-01-01,2014-01-02,2017-12-22,2017-12-22,2026-05-22,2026-05-22,2038,2038,0,,
931247.CSI,中证信创,中证信创,中证信息技术应用创新产业指数,CSI,中证指数有限公司,,主题指数,2012-12-21,,2000-01-01,2017-12-29,2012-12-21,2017-12-29,2026-05-22,2026-05-22,2033,2033,0,,
931992.CSI,疫苗生物,疫苗生物,中证疫苗与生物技术指数,CSI,中证指数有限公司,,主题指数,2013-07-15,,2000-01-01,2017-12-29,2013-07-15,2017-12-29,2026-05-22,2026-05-22,2033,2033,0,,
931066.CSI,军工龙头,军工龙头,中证军工龙头指数,CSI,中证指数有限公司,,主题指数,2018-02-05,,2000-01-01,2012-12-31,2018-02-05,2018-02-05,2026-05-22,2026-05-22,2008,2008,0,,
931067.CSI,绩优策略,绩优策略,中证申万绩优策略指数,CSI,中证指数有限公司,,策略指数,2018-02-14,,2000-01-01,2005-06-30,2018-02-14,2018-02-14,2026-05-22,2026-05-22,2001,2001,0,,
931069.CSI,中金300,中金300,中证中金优选300指数,CSI,中证指数有限公司,,策略指数,2018-02-14,,2000-01-01,2008-12-31,2018-02-14,2018-02-14,2026-05-22,2026-05-22,2001,2001,0,,
000860.CSI,结构调整,结构调整,中证央企结构调整指数,CSI,中证指数有限公司,,主题指数,2018-03-26,,2000-01-01,2018-03-26,2018-03-26,2018-03-26,2026-05-22,2026-05-22,1978,1978,0,,
930738.CSI,四川国改,四川国改,中证四川国企改革指数,CSI,中证指数有限公司,,主题指数,2018-07-10,,2000-01-01,2011-12-30,2018-07-10,2018-07-10,2026-05-22,2026-05-22,1907,1907,0,,
000806.CSI,消费服务,消费服务,中证消费服务领先指数,CSI,中证指数有限公司,,主题指数,2012-02-10,,2000-01-01,2018-09-03,2012-02-10,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000807.CSI,食品饮料,食品饮料,中证申万食品饮料指数,CSI,中证指数有限公司,,行业指数,2012-02-17,,2000-01-01,2018-09-03,2012-02-17,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000908.CSI,300能源,300能源,沪深300能源(一级行业)指数,CSI,中证指数有限公司,,一级行业指数,2007-07-02,,2000-01-01,2018-09-03,2007-07-02,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000909.CSI,300材料,300材料,沪深300原材料(一级行业)指数,CSI,中证指数有限公司,,一级行业指数,2007-07-02,,2000-01-01,2018-09-03,2007-07-02,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000910.CSI,300工业,300工业,沪深300工业指数,CSI,中证指数有限公司,,一级行业指数,2007-07-02,,2000-01-01,2018-09-03,2007-07-02,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000911.CSI,300可选,300可选,沪深300可选消费指数,CSI,中证指数有限公司,,一级行业指数,2007-07-02,,2000-01-01,2018-09-03,2007-07-02,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000912.CSI,300消费,300消费,沪深300主要消费指数,CSI,中证指数有限公司,,一级行业指数,2007-07-02,,2000-01-01,2018-09-03,2007-07-02,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000917.CSI,300公用,300公用,沪深300公用事业(一级行业)指数,CSI,中证指数有限公司,,一级行业指数,2007-07-02,,2000-01-01,2018-09-03,2007-07-02,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000919.CSI,300价值,300价值,沪深300价值指数,CSI,中证指数有限公司,,风格指数,2008-01-21,,2000-01-01,2018-09-03,2008-01-21,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000925.CSI,基本面50,基本面50,中证锐联基本面50 指数,CSI,中证指数有限公司,,策略指数,2009-02-26,,2000-01-01,2018-09-03,2009-02-26,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000931.CSI,800可选,800可选,中证可选消费指数,CSI,中证指数有限公司,,一级行业指数,2009-07-03,,2000-01-01,2018-09-03,2009-07-03,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000952.CSI,300地产,300地产,沪深 300 地产指数,CSI,中证指数有限公司,,一级行业指数,2009-10-28,,2000-01-01,2018-09-03,2009-10-28,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000959.CSI,银河99,银河99,中证银河99指数,CSI,中证指数有限公司,,主题指数,2010-02-09,,2000-01-01,2018-09-03,2010-02-09,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000961.CSI,中证上游,中证上游,中证上游资源产业指数,CSI,中证指数有限公司,,主题指数,2010-04-16,,2000-01-01,2018-09-03,2010-04-16,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000964.CSI,中证新兴,中证新兴,中证新兴产业指数,CSI,中证指数有限公司,,主题指数,2010-04-30,,2000-01-01,2018-09-03,2010-04-30,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000969.CSI,300非周,300非周,沪深300非周期行业指数,CSI,中证指数有限公司,,主题指数,2010-05-28,,2000-01-01,2018-09-03,2010-05-28,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000977.CSI,内地低碳,内地低碳,中证内地低碳经济主题指数,CSI,中证指数有限公司,,主题指数,2011-01-21,,2000-01-01,2018-09-03,2011-01-21,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000978.CSI,医药100,医药100,中证医药100指数,CSI,中证指数有限公司,,主题指数,2011-03-18,,2000-01-01,2018-09-03,2011-03-18,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
000979.CSI,大宗商品,大宗商品,中证大宗商品股票指数,CSI,中证指数有限公司,,主题指数,2011-08-22,,2000-01-01,2018-09-03,2011-08-22,2018-09-03,2026-05-22,2026-05-22,1868,1868,0,,
930758.CSI,凤凰50,凤凰50,中证浙江凤凰行动50指数,CSI,中证指数有限公司,,策略指数,2018-11-21,,2000-01-01,2012-12-31,2018-11-21,2018-11-21,2026-05-22,2026-05-22,1817,1817,0,,
930939.CSI,500质量成长,500质量成长,中证500质量成长指数,CSI,中证指数有限公司,,策略指数,2018-11-21,,2000-01-01,2004-12-31,2018-11-21,2018-11-21,2026-05-22,2026-05-22,1817,1817,0,,
931068.CSI,消费龙头,消费龙头,中证消费龙头指数,CSI,中证指数有限公司,,主题指数,2018-11-21,,2000-01-01,2004-12-31,2018-11-21,2018-11-21,2026-05-22,2026-05-22,1817,1817,0,,
931071.CSI,人工智能,人工智能,中证人工智能产业指数,CSI,中证指数有限公司,,主题指数,2018-11-21,,2000-01-01,2014-12-31,2018-11-21,2018-11-21,2026-05-22,2026-05-22,1817,1817,0,,
930740.CSI,300红利低波,300红利低波,沪深300红利低波动指数,CSI,中证指数有限公司,,策略指数,2018-12-04,,2000-01-01,2004-12-31,2018-12-04,2018-12-04,2026-05-22,2026-05-22,1808,1808,0,,
930938.CSI,500成长估值,500成长估值,中证500成长估值指数,CSI,中证指数有限公司,,策略指数,2018-12-04,,2000-01-01,2009-12-31,2018-12-04,2018-12-04,2026-05-22,2026-05-22,1808,1808,0,,
931088.CSI,180ESG,180ESG,中证180 ESG指数,CSI,中证指数有限公司,,主题指数,2018-12-10,,2000-01-01,2015-12-31,2018-12-10,2018-12-10,2026-05-22,2026-05-22,1804,1804,0,,
931271.CSI,通信设备主题,通信设备主题,中证通信设备主题指数,CSI,中证指数有限公司,,主题指数,2012-12-21,,2000-01-01,2018-12-28,2012-12-21,2018-12-28,2026-05-22,2026-05-22,1790,1790,0,,
931743.CSI,半导体材料设备,半导体材料设备,中证半导体材料设备主题指数,CSI,中证指数有限公司,,主题指数,2012-12-21,,2000-01-01,2018-12-28,2012-12-21,2018-12-28,2026-05-22,2026-05-22,1790,1790,0,,
931136.CSI,深圳科技,深圳科技,中证深圳科技创新主题指数,CSI,中证指数有限公司,,主题指数,2019-01-22,,2000-01-01,2014-11-14,2019-01-22,2019-01-22,2026-05-22,2026-05-22,1775,1775,0,,
399295.SZ,创价值,创价值,创业板低波价值指数,SZSE,深圳证券交易所,,风格指数,2019-01-23,,2000-01-01,2018-09-03,2019-01-23,2019-01-23,2026-05-22,2026-05-22,1774,1774,0,,
399296.SZ,创成长,创成长,创业板动量成长指数,SZSE,深圳证券交易所,,风格指数,2019-01-23,,2000-01-01,2018-09-03,2019-01-23,2019-01-23,2026-05-22,2026-05-22,1774,1774,0,,
399292.SZ,民企发展,民企发展,深证民企发展指数,SZSE,深圳证券交易所,,主题指数,2019-03-05,,2000-01-01,2018-09-03,2019-03-05,2019-03-05,2026-05-22,2026-05-22,1750,1750,0,,
931087.CSI,科技龙头,科技龙头,中证科技龙头指数,CSI,中证指数有限公司,,主题指数,2019-03-20,,2000-01-01,2012-06-29,2019-03-20,2019-03-20,2026-05-22,2026-05-22,1739,1739,0,,
931133.CSI,经济蓝筹,经济蓝筹,中证华夏经济蓝筹股票指数,CSI,中证指数有限公司,,策略指数,2019-03-20,,2000-01-01,2004-12-31,2019-03-20,2019-03-20,2026-05-22,2026-05-22,1739,1739,0,,
931139.CSI,CS消费50,CS消费50,中证消费50指数,CSI,中证指数有限公司,,主题指数,2019-03-20,,2000-01-01,2004-12-31,2019-03-20,2019-03-20,2026-05-22,2026-05-22,1739,1739,0,,
931140.CSI,医药50,医药50,中证医药50指数,CSI,中证指数有限公司,,主题指数,2019-03-20,,2000-01-01,2004-12-31,2019-03-20,2019-03-20,2026-05-22,2026-05-22,1739,1739,0,,
931141.CSI,CS长三角,CS长三角,中证长三角一体化发展主题指数,CSI,中证指数有限公司,,主题指数,2019-03-20,,2000-01-01,2012-12-31,2019-03-20,2019-03-20,2026-05-22,2026-05-22,1739,1739,0,,
931142.CSI,东证竞争,东证竞争,中证东方红竞争力指数,CSI,中证指数有限公司,,策略指数,2019-03-20,,2000-01-01,2009-12-31,2019-03-20,2019-03-20,2026-05-22,2026-05-22,1739,1739,0,,
931865.CSI,中证半导,中证半导,中证半导体产业指数,CSI,中证指数有限公司,,主题指数,2019-03-20,,2000-01-01,2016-12-30,2019-03-20,2019-03-20,2026-05-22,2026-05-22,1739,1739,0,,
399293.SZ,创业大盘,创业大盘,创业板大盘指数,SZSE,深圳证券交易所,,规模指数,2019-04-18,,2000-01-01,2018-09-03,2019-04-18,2019-04-18,2026-05-22,2026-05-22,1719,1719,0,,
931151.CSI,光伏产业,光伏产业,中证光伏产业指数,CSI,中证指数有限公司,,主题指数,2019-04-22,,2000-01-01,2012-12-31,2019-04-22,2019-04-22,2026-05-22,2026-05-22,1717,1717,0,,
931152.CSI,CS创新药,CS创新药,中证创新药产业指数,CSI,中证指数有限公司,,主题指数,2019-04-22,,2000-01-01,2014-12-31,2019-04-22,2019-04-22,2026-05-22,2026-05-22,1717,1717,0,,
931079.CSI,5G通信,5G通信,中证5G通信主题指数,CSI,中证指数有限公司,,主题指数,2019-04-25,,2000-01-01,2015-12-31,2019-04-25,2019-04-25,2026-05-22,2026-05-22,1714,1714,0,,
931163.CSI,浙江100,浙江100,中证浙江100指数,CSI,中证指数有限公司,,主题指数,2019-04-25,,2000-01-01,2012-12-31,2019-04-25,2019-04-25,2026-05-22,2026-05-22,1714,1714,0,,
931165.CSI,新兴科技100,新兴科技100,中证新兴科技100策略指数,CSI,中证指数有限公司,,策略指数,2019-04-25,,2000-01-01,2008-12-31,2019-04-25,2019-04-25,2026-05-22,2026-05-22,1714,1714,0,,
931166.CSI,医药健康100,医药健康100,中证医药健康100策略指数,CSI,中证指数有限公司,,策略指数,2019-04-25,,2000-01-01,2008-12-31,2019-04-25,2019-04-25,2026-05-22,2026-05-22,1714,1714,0,,
931167.CSI,先进制造100,先进制造100,中证先进制造100策略指数,CSI,中证指数有限公司,,策略指数,2019-04-25,,2000-01-01,2008-12-31,2019-04-25,2019-04-25,2026-05-22,2026-05-22,1714,1714,0,,
000859.CSI,国企一带一路,国企一带一路,中证国企一带一路指数,CSI,中证指数有限公司,,主题指数,2019-05-16,,2000-01-01,2019-05-16,2019-05-16,2019-05-16,2026-05-22,2026-05-22,1702,1702,0,,
000861.CSI,央企创新,央企创新,中证央企创新驱动指数,CSI,中证指数有限公司,,主题指数,2019-05-16,,2000-01-01,2019-05-16,2019-05-16,2019-05-16,2026-05-22,2026-05-22,1702,1702,0,,
931159.CSI,创新100,创新100,中证研发创新100指数,CSI,中证指数有限公司,,主题指数,2019-05-16,,2000-01-01,2014-06-30,2019-05-16,2019-05-16,2026-05-22,2026-05-22,1702,1702,0,,
931144.CSI,通信技术,通信技术,中证通信技术主题指数,CSI,中证指数有限公司,,主题指数,2019-05-30,,2000-01-01,2015-12-31,2019-05-30,2019-05-30,2026-05-22,2026-05-22,1692,1692,0,,
931186.CSI,中证科技,中证科技,中证科技50策略指数,CSI,中证指数有限公司,,主题指数,2019-05-30,,2000-01-01,2012-12-31,2019-05-30,2019-05-30,2026-05-22,2026-05-22,1692,1692,0,,
931187.CSI,科技100,科技100,中证科技100指数,CSI,中证指数有限公司,,主题指数,2019-05-30,,2000-01-01,2014-06-13,2019-05-30,2019-05-30,2026-05-22,2026-05-22,1692,1692,0,,
000805.CSI,A股资源,A股资源,中证A股资源产业指数,CSI,中证指数有限公司,,主题指数,2012-01-06,,2000-01-01,2019-06-03,2012-01-06,2019-06-03,2026-05-22,2026-05-22,1690,1690,0,,
000808.CSI,医药生物,医药生物,中证申万医药生物指数,CSI,中证指数有限公司,,行业指数,2012-02-17,,2000-01-01,2019-06-03,2012-02-17,2019-06-03,2026-05-22,2026-05-22,1690,1690,0,,
000904.CSI,中证200,中证200,中证中盘200指数,CSI,中证指数有限公司,,规模指数,2007-01-15,,2000-01-01,2019-06-03,2007-01-15,2019-06-03,2026-05-22,2026-05-22,1690,1690,0,,
000918.CSI,300成长,300成长,沪深300成长指数,CSI,中证指数有限公司,,风格指数,2008-01-21,,2000-01-01,2019-06-03,2008-01-21,2019-06-03,2026-05-22,2026-05-22,1690,1690,0,,
000944.CSI,内地资源,内地资源,中证内地资源主题指数,CSI,中证指数有限公司,,主题指数,2009-10-28,,2000-01-01,2019-06-03,2009-10-28,2019-06-03,2026-05-22,2026-05-22,1690,1690,0,,
000966.CSI,基本400,基本400,中证锐联基本面400指数,CSI,中证指数有限公司,,策略指数,2010-06-02,,2000-01-01,2019-06-03,2010-06-02,2019-06-03,2026-05-22,2026-05-22,1690,1690,0,,
000971.CSI,等权90,等权90,中证等权重90指数,CSI,中证指数有限公司,,策略指数,2010-12-02,,2000-01-01,2019-06-03,2010-12-02,2019-06-03,2026-05-22,2026-05-22,1690,1690,0,,
000984.CSI,300等权,300等权,沪深300等权重指数,CSI,中证指数有限公司,,策略指数,2011-08-02,,2000-01-01,2019-06-03,2011-08-02,2019-06-03,2026-05-22,2026-05-22,1690,1690,0,,
000990.CSI,全指消费,全指消费,中证全指主要消费指数,CSI,中证指数有限公司,,一级行业指数,2011-08-02,,2000-01-01,2019-06-03,2011-08-02,2019-06-03,2026-05-22,2026-05-22,1690,1690,0,,
000998.CSI,中证TMT,中证TMT,中证TMT产业主题指数,CSI,中证指数有限公司,,主题指数,2011-11-08,,2000-01-01,2019-06-03,2011-11-08,2019-06-03,2026-05-22,2026-05-22,1690,1690,0,,
399294.SZ,中小创Q,中小创Q,中小创业质量指数,SZSE,深圳证券交易所,,策略指数,2019-06-06,,2000-01-01,2018-09-03,2019-06-06,2019-06-06,2026-05-22,2026-05-22,1687,1687,0,,
399291.SZ,创精选88,创精选88,创精选88指数,SZSE,深圳证券交易所,,策略指数,2019-11-06,,2000-01-01,2019-06-03,2019-11-06,2019-11-06,2026-05-22,2026-05-22,1585,1585,0,,
931268.CSI,持续发展,持续发展,中证可持续发展100指数,CSI,中证指数有限公司,,主题指数,2019-11-15,,2000-01-01,2014-06-30,2019-11-15,2019-11-15,2026-05-22,2026-05-22,1578,1578,0,,
931375.CSI,300质量低波,300质量低波,沪深300质量成长低波动指数,CSI,中证指数有限公司,,策略指数,2019-11-25,,2000-01-01,2004-12-31,2019-11-25,2019-11-25,2026-05-22,2026-05-22,1572,1572,0,,
931380.CSI,科技50,科技50,中证科技50指数,CSI,中证指数有限公司,,主题指数,2019-11-25,,2000-01-01,2014-06-30,2019-11-25,2019-11-25,2026-05-22,2026-05-22,1572,1572,0,,
931381.CSI,中证长三角,中证长三角,中证长三角领先指数,CSI,中证指数有限公司,,主题指数,2019-11-25,,2000-01-01,2012-12-31,2019-11-25,2019-11-25,2026-05-22,2026-05-22,1572,1572,0,,
931382.CSI,智选300ESG领先,智选300ESG领先,中证智选300ESG领先指数,CSI,中证指数有限公司,,主题指数,2019-11-25,,2000-01-01,2015-12-31,2019-11-25,2019-11-25,2026-05-22,2026-05-22,1572,1572,0,,
931372.CSI,浙江国资,浙江国资,中证浙江国资创新发展指数,CSI,中证指数有限公司,,主题指数,2019-12-09,,2000-01-01,2012-12-31,2019-12-09,2019-12-09,2026-05-22,2026-05-22,1562,1562,0,,
399286.SZ,区块链50,区块链50,深证区块链50指数,SZSE,深圳证券交易所,,主题指数,2019-12-24,,2000-01-01,2019-06-03,2019-12-24,2019-12-24,2026-05-22,2026-05-22,1551,1551,0,,
931402.CSI,证券先锋,证券先锋,中证证券公司先锋策略指数,CSI,中证指数有限公司,,策略指数,2020-01-14,,2000-01-01,2013-12-31,2020-01-14,2020-01-14,2026-05-22,2026-05-22,1537,1537,0,,
931403.CSI,品牌工程,品牌工程,中证新华社民族品牌工程指数,CSI,中证指数有限公司,,主题指数,2020-01-14,,2000-01-01,2017-08-25,2020-01-14,2020-01-14,2026-05-22,2026-05-22,1537,1537,0,,
931393.CSI,湖北指数,湖北指数,中证湖北新旧动能转换指数,CSI,中证指数有限公司,,主题指数,2020-02-04,,2000-01-01,2012-12-31,2020-02-04,2020-02-04,2026-05-22,2026-05-22,1528,1528,0,,
399088.SZ,深创100,深创100,深证创新100指数,SZSE,深圳证券交易所,,规模指数,2020-02-18,,2000-01-01,2019-06-03,2020-02-18,2020-02-18,2026-05-22,2026-05-22,1518,1518,0,,
399282.SZ,大数据50,大数据50,深证大数据50指数,SZSE,深圳证券交易所,,主题指数,2020-02-18,,2000-01-01,2019-06-03,2020-02-18,2020-02-18,2026-05-22,2026-05-22,1518,1518,0,,
399283.SZ,机器人50,机器人50,深证机器人50指数,SZSE,深圳证券交易所,,主题指数,2020-02-18,,2000-01-01,2019-06-03,2020-02-18,2020-02-18,2026-05-22,2026-05-22,1518,1518,0,,
399284.SZ,AI 50,AI 50,深证人工智能50指数,SZSE,深圳证券交易所,,主题指数,2020-02-18,,2000-01-01,2019-06-03,2020-02-18,2020-02-18,2026-05-22,2026-05-22,1518,1518,0,,
399285.SZ,物联网50,物联网50,深证物联网50指数,SZSE,深圳证券交易所,,主题指数,2020-02-18,,2000-01-01,2019-06-03,2020-02-18,2020-02-18,2026-05-22,2026-05-22,1518,1518,0,,
931406.CSI,5G 50,5G 50,中证5G产业50指数,CSI,中证指数有限公司,,主题指数,2020-02-20,,2000-01-01,2015-12-31,2020-02-20,2020-02-20,2026-05-22,2026-05-22,1516,1516,0,,
931412.CSI,证券公司30,证券公司30,中证证券公司30指数,CSI,中证指数有限公司,,主题指数,2020-02-20,,2000-01-01,2013-12-31,2020-02-20,2020-02-20,2026-05-22,2026-05-22,1516,1516,0,,
931440.CSI,创新药30,创新药30,中证创新药30指数,CSI,中证指数有限公司,,主题指数,2020-04-21,,2000-01-01,2014-12-31,2020-04-21,2020-04-21,2026-05-22,2026-05-22,1474,1474,0,,
931446.CSI,东证红利低波,东证红利低波,中证东方红红利低波动指数,CSI,中证指数有限公司,,策略指数,2020-04-21,,2000-01-01,2009-12-31,2020-04-21,2020-04-21,2026-05-22,2026-05-22,1474,1474,0,,
931447.CSI,科技先锋,科技先锋,中证科技先锋指数,CSI,中证指数有限公司,,主题指数,2020-04-21,,2000-01-01,2014-06-30,2020-04-21,2020-04-21,2026-05-22,2026-05-22,1474,1474,0,,
931456.CSI,中国教育,中国教育,中证全球中国教育主题指数,CSI,中证指数有限公司,,主题指数,2020-04-21,,2000-01-01,2014-12-31,2020-04-21,2020-04-21,2026-05-22,2026-05-22,1474,1474,0,,
