ts_code,name,fullname,market,publisher,index_type,category,base_date,list_date,trade_date
931528.CSI,光伏设备行业,中证全指光伏设备行业指数,CSI,中证指数有限公司,,行业指数,2021-12-31,2021-08-24,2026-05-07
931529.CSI,国企数字经济,中证诚通国企数字经济指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2023-08-04,2026-05-07
931554.CSI,长江保护,中证长江保护主题指数,CSI,中证指数有限公司,,主题指数,2014-06-30,2020-08-19,2026-05-07
931555.CSI,新能电池,中证新能源动力电池主题指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2015-06-11,2026-05-07
931557.CSI,苏锡常指,中证苏锡常发展主题指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2020-08-27,2026-05-07
931558.CSI,无锡指数,中证无锡发展主题指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2020-08-27,2026-05-07
931559.CSI,苏银理财长三角,中证苏银理财长三角创新指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2020-08-27,2026-05-07
931573.CSI,港股通科技,中证港股通科技指数(HKD),CSI,中证指数有限公司,,主题指数,2014-12-31,2014-05-21,2026-05-07
931574.CSI,港股科技(HKD),中证香港科技指数(HKD),CSI,中证指数有限公司,,主题指数,2014-12-31,2013-05-21,2026-05-07
931575.CSI,SHS物联网,中证沪港深物联网主题指数,CSI,中证指数有限公司,,主题指数,2012-12-31,2015-07-31,2026-05-07
931579.CSI,东证优势成长,中证东方红优势成长指数,CSI,中证指数有限公司,,策略指数,2009-12-31,2020-11-09,2026-05-07
931580.CSI,SHS游戏传媒,中证沪港深游戏及文化传媒指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2015-05-13,2026-05-07
931581.CSI,周期稳健成长50,中证周期稳健成长50指数,CSI,中证指数有限公司,,策略指数,2013-12-31,2017-10-18,2026-05-07
931582.CSI,数字经济,中证数字经济主题指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2020-11-09,2026-05-07
931583.CSI,SHS数字经济,中证沪港深数字经济主题指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2020-11-09,2026-05-07
931585.CSI,卫星导航,中证卫星导航产业指数,CSI,中证指数有限公司,,主题指数,2015-12-31,2020-11-09,2026-05-07
931586.CSI,300价值稳健,中证智选300价值稳健策略指数,CSI,中证指数有限公司,,策略指数,2004-12-31,2020-11-09,2026-05-07
931587.CSI,500价值稳健,中证智选500价值稳健策略指数,CSI,中证指数有限公司,,策略指数,2004-12-31,2020-11-09,2026-05-07
931588.CSI,1000价值稳健,中证智选1000价值稳健策略指数,CSI,中证指数有限公司,,策略指数,2004-12-31,2020-11-09,2026-05-07
931589.CSI,300成长创新,中证智选300成长创新策略指数,CSI,中证指数有限公司,,策略指数,2004-12-31,2020-11-09,2026-05-07
931590.CSI,500成长创新,中证智选500成长创新策略指数,CSI,中证指数有限公司,,策略指数,2004-12-31,2020-11-09,2026-05-07
931591.CSI,1000成长创新,中证智选1000成长创新策略指数,CSI,中证指数有限公司,,策略指数,2004-12-31,2020-11-09,2026-05-07
931592.CSI,医疗科技,中证医疗科技指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2020-11-09,2026-05-07
931593.CSI,科技领先,中证科技领先指数,CSI,中证指数有限公司,,策略指数,2014-06-30,2020-12-22,2026-05-07
931594.CSI,卫星产业,中证卫星产业指数,CSI,中证指数有限公司,,主题指数,2015-12-31,2020-12-22,2026-05-07
931595.CSI,CSSW通胀防御,中证申万通胀防御策略指数,CSI,中证指数有限公司,,策略指数,2012-12-31,2020-12-22,2026-05-07
931596.CSI,SHS张江50,中证沪港深张江自主创新50指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2020-12-18,2026-05-07
931598.CSI,中银证券300ESG,中证中银证券300 ESG指数,CSI,中证指数有限公司,,主题指数,2016-06-30,2021-03-05,2026-05-07
931599.CSI,湖南50,中证湖南50指数,CSI,中证指数有限公司,,主题指数,2018-12-28,2024-10-30,2026-05-07
931637.CSI,港股通互联网,中证港股通互联网指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2021-01-11,2026-05-07
931638.CSI,港股互联网,中证香港互联网指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2021-01-11,2026-05-07
931639.CSI,创新药优势成长50,中证创新药优势成长50指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2021-02-19,2026-05-07
931643.CSI,科创创业50,中证科创创业50指数,CSI,中证指数有限公司,,规模指数,2019-12-31,2021-06-01,2026-05-07
931644.CSI,800红利,中证800红利指数,CSI,中证指数有限公司,,策略指数,2013-12-31,2024-03-15,2026-05-07
931645.CSI,1000红利,中证1000红利指数,CSI,中证指数有限公司,,策略指数,2013-12-31,2024-03-15,2026-05-07
931646.CSI,SHS新消费,中证沪港深新消费指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2021-04-07,2026-05-07
931647.CSI,兴银理财均衡300,中证兴银理财均衡300指数,CSI,中证指数有限公司,,策略指数,2004-12-31,2021-03-05,2026-05-07
931648.CSI,500ESG,中证500 ESG基准指数,CSI,中证指数有限公司,,主题指数,2017-06-30,2021-04-12,2026-05-07
931649.CSI,500ESG领先,中证500 ESG领先指数,CSI,中证指数有限公司,,主题指数,2017-06-30,2021-04-12,2026-05-07
931650.CSI,800ESG,中证800ESG基准指数,CSI,中证指数有限公司,,主题指数,2017-06-30,2022-07-08,2026-05-07
931651.CSI,800ESG领先,中证800 ESG领先指数,CSI,中证指数有限公司,,主题指数,2017-06-30,2021-04-12,2026-05-07
931652.CSI,厦门指数,中证厦门发展主题指数,CSI,中证指数有限公司,,主题指数,2012-12-31,2021-04-07,2026-05-07
931661.CSI,500ESG价值,中证500 ESG价值指数,CSI,中证指数有限公司,,主题指数,2017-06-30,2021-04-12,2026-05-07
931662.CSI,800ESG价值,中证800 ESG价值指数,CSI,中证指数有限公司,,主题指数,2017-06-30,2021-04-12,2026-05-07
931663.CSI,SHS消费龙头,中证沪港深消费龙头指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2015-03-13,2026-05-07
931664.CSI,动力电池,中证动力电池指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2021-04-07,2026-05-07
931665.CSI,CS常州,中证常州指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2021-04-09,2026-05-07
931666.CSI,宁波综指,中证宁波综合指数,CSI,中证指数有限公司,,主题指数,2010-12-31,2021-11-25,2026-05-07
931670.CSI,医疗50,中证医疗优势50指数,CSI,中证指数有限公司,,主题指数,2015-12-31,2015-04-08,2026-05-07
931671.CSI,新能源车优势30,中证新能源汽车优势30指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2021-04-29,2026-05-07
931672.CSI,风电产业,中证风电产业指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2021-04-29,2026-05-07
931673.CSI,SHS风电产业,中证沪港深风电产业指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2021-04-29,2026-05-07
931682.CSI,酒主题,中证酒主题指数,CSI,中证指数有限公司,,主题指数,2004-12-31,2009-06-16,2026-05-07
931683.CSI,SHS酒主题,中证沪港深酒主题指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2012-12-21,2026-05-07
931684.CSI,300价值策略,中证智选300价值策略指数,CSI,中证指数有限公司,,策略指数,2010-12-31,2024-05-17,2026-05-07
931685.CSI,300成长策略,中证智选300成长策略指数,CSI,中证指数有限公司,,策略指数,2010-12-31,2024-05-17,2026-05-07
931686.CSI,1000 ESG领先,中证1000 ESG领先指数,CSI,中证指数有限公司,,主题指数,2017-06-30,2024-03-28,2026-05-07
931687.CSI,证券时报价值100,中证证券时报主板价值100指数,CSI,中证指数有限公司,,主题指数,2007-06-29,2021-05-14,2026-05-07
931688.CSI,中证算力,中证算力基础设施主题指数,CSI,中证指数有限公司,,主题指数,2019-12-31,2022-07-21,2026-05-07
931695.CSI,成渝经济圈,中证成渝地区双城经济圈成份指数,CSI,中证指数有限公司,,主题指数,2011-12-30,2021-04-29,2026-05-07
931696.CSI,科技50策略,中证科技优势成长50策略指数,CSI,中证指数有限公司,,策略指数,2008-12-31,2021-07-12,2026-05-07
931697.CSI,消费50策略,中证消费优势成长50策略指数,CSI,中证指数有限公司,,策略指数,2008-12-31,2021-07-12,2026-05-07
931698.CSI,医药50策略,中证医药优势成长50策略指数,CSI,中证指数有限公司,,策略指数,2008-12-31,2021-07-12,2026-05-07
931717.CSI,宁波制造,中证宁波先进制造优选50指数,CSI,中证指数有限公司,,主题指数,2010-12-31,2021-11-25,2026-05-07
931718.CSI,高端造质量成长50,中证高端制造质量成长50指数,CSI,中证指数有限公司,,策略指数,2014-12-31,2021-08-25,2026-05-07
931719.CSI,CS电池,中证电池主题指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2013-07-15,2026-05-07
931722.CSI,国新港股通央企红利,中证国新港股通央企红利指数,CSI,中证指数有限公司,,策略指数,2016-12-30,2023-09-13,2026-05-07
931723.CSI,光通信,中证光通信主题指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2023-10-31,2026-05-07
931725.CSI,中华联合优质成长,中证中华联合优质成长指数,CSI,中证指数有限公司,,策略指数,2004-12-31,2021-08-09,2026-05-07
931726.CSI,网络安全,中证网络安全指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2021-08-09,2026-05-07
931727.CSI,SHS食品,中证沪港深食品主题指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2021-08-19,2026-05-07
931728.CSI,食品主题,中证食品主题指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2021-08-12,2026-05-07
931730.CSI,SHS光伏30,中证沪港深光伏30主题指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2021-09-27,2026-05-07
931731.CSI,SHS太阳能50,中证沪港深太阳能50主题指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2021-09-27,2026-05-07
931733.CSI,绿色能源,中证绿色能源指数,CSI,中证指数有限公司,,主题指数,2013-12-31,2021-08-19,2026-05-07
931735.CSI,信银ESG优选,中证信银沿海核心经济带ESG优选100指数,CSI,中证指数有限公司,,主题指数,2017-06-30,2021-08-19,2026-05-07
931743.CSI,半导体材料设备,中证半导体材料设备主题指数,CSI,中证指数有限公司,,主题指数,2018-12-28,2012-12-21,2026-05-07
931744.CSI,港股物业,中证香港物业管理与服务主题指数,CSI,中证指数有限公司,,主题指数,2019-12-31,2021-08-12,2026-05-07
931745.CSI,SHS物业,中证沪港深物业管理与服务主题指数,CSI,中证指数有限公司,,主题指数,2019-12-31,2021-10-15,2026-05-07
931746.CSI,储能产业,中证储能产业指数,CSI,中证指数有限公司,,主题指数,2013-12-31,2015-06-11,2026-05-07
931747.CSI,中证储能,中证储能主题指数,CSI,中证指数有限公司,,主题指数,2013-12-31,2021-10-15,2026-05-07
931750.CSI,CXO,中证医药研发服务主题指数,CSI,中证指数有限公司,,主题指数,2017-12-29,2021-09-27,2026-05-07
931751.CSI,SHS CXO,中证沪港深医药研发服务主题指数,CSI,中证指数有限公司,,主题指数,2017-12-29,2021-09-27,2026-05-07
931752.CSI,工程机械主题,中证工程机械主题指数,CSI,中证指数有限公司,,主题指数,2016-06-30,2021-09-27,2026-05-07
931753.CSI,机械优势30,中证机械优势30指数,CSI,中证指数有限公司,,主题指数,2016-06-30,2012-12-21,2026-05-07
931755.CSI,SEEE碳中和,中证上海环交所碳中和指数,CSI,中证指数有限公司,,主题指数,2017-06-30,2021-10-21,2026-05-07
931761.CSI,新生消费,中证新生代消费主题指数,CSI,中证指数有限公司,,主题指数,2018-12-28,2017-07-21,2026-05-07
931762.CSI,龙头优势50,中证龙头优势50指数,CSI,中证指数有限公司,,策略指数,2016-12-30,2022-01-11,2026-05-07
931763.CSI,SHS龙头优势50,中证沪港深龙头优势50指数,CSI,中证指数有限公司,,策略指数,2016-12-30,2022-01-11,2026-05-07
931765.CSI,SHS新生代消费,中证沪港深新生代消费主题指数,CSI,中证指数有限公司,,主题指数,2018-12-31,2021-10-29,2026-05-07
931772.CSI,碳中和60,中证碳中和60指数,CSI,中证指数有限公司,,主题指数,2017-06-30,2021-11-09,2026-05-07
931773.CSI,北银理财央企能源,中证北银理财央企能源产业指数,CSI,中证指数有限公司,,策略指数,2018-12-28,2025-03-26,2026-05-07
931774.CSI,沪港深AR/VR,中证沪港深增强现实与虚拟现实主题指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2012-12-21,2026-05-07
931775.CSI,中证全指房地产,中证全指房地产指数,CSI,中证指数有限公司,,一级行业指数,2004-12-31,2013-07-15,2026-05-07
931776.CSI,生物育种,中证生物育种主题指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2021-11-09,2026-05-07
931777.CSI,江苏高质量发展,中证江苏高质量发展指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2021-12-02,2026-05-07
931778.CSI,农牧主题,中证农牧主题指数,CSI,中证指数有限公司,,主题指数,2012-06-29,2017-07-21,2026-05-07
931780.CSI,SHS医药龙头,中证沪港深医药龙头指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2021-12-02,2026-05-07
931782.CSI,1000 ESG,中证1000 ESG基准指数,CSI,中证指数有限公司,,主题指数,2017-06-30,2024-03-28,2026-05-07
931783.CSI,智能驾驶,中证智能驾驶主题指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2022-02-21,2026-05-07
931784.CSI,SSH智能驾驶,中证沪深港智能驾驶主题指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2022-02-21,2026-05-07
931785.CSI,智选沪深港科技50,中证智选沪深港科技50指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2025-06-27,2026-05-07
931787.CSI,港股创新药(HKD),中证香港创新药指数(HKD),CSI,中证指数有限公司,,主题指数,2017-12-29,2018-08-14,2026-05-07
931788.CSI,中韩50,中证韩交所中韩50指数,CSI,中证指数有限公司,,规模指数,2014-12-31,2021-12-20,2026-05-07
931789.CSI,中韩新能车,中证韩交所中韩新能源车指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2021-12-20,2026-05-07
931790.CSI,中韩半导体,中证韩交所中韩半导体指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2021-12-20,2026-05-07
931791.CSI,大盘蓝筹25,中证大盘蓝筹25指数,CSI,中证指数有限公司,,规模指数,2014-12-31,2021-12-13,2026-05-07
931792.CSI,新能车15,中证新能源车15指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2021-12-13,2026-05-07
931793.CSI,半导体15,中证半导体15指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2021-12-13,2026-05-07
931794.CSI,消费领先50,中证消费领先50指数,CSI,中证指数有限公司,,策略指数,2010-12-31,2015-08-24,2026-05-07
931798.CSI,光伏龙头30,中证光伏龙头30指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2009-06-16,2026-05-07
931799.CSI,国寿资产ESG绿色低碳100,中证国寿资产ESG绿色低碳100指数,CSI,中证指数有限公司,,策略指数,2017-06-30,2021-12-13,2026-05-07
931800.CSI,绿色生态(CSI),中证绿色生态主题指数,CSI,中证指数有限公司,,主题指数,2015-12-31,2015-10-21,2026-05-07
931801.CSI,SSH体育,中证沪深港体育产业指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2015-05-13,2026-05-07
931802.CSI,中证龙头,中证龙头企业指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2010-02-09,2026-05-07
931803.CSI,龙头核心竞争力50,中证龙头企业核心竞争力50指数,CSI,中证指数有限公司,,主题指数,2012-12-31,2012-09-27,2026-05-07
931809.CSI,高股息ESG,中证高股息ESG指数,CSI,中证指数有限公司,,策略指数,2017-06-30,2022-01-20,2026-05-07
931810.CSI,汇丰大盘多因子,汇丰中国A股大盘多因子指数,CSI,中证指数有限公司,,策略指数,2010-12-31,2022-04-11,2026-05-07
931811.CSI,小家电主题,中证小家电主题指数,CSI,中证指数有限公司,,主题指数,2018-12-28,2022-01-20,2026-05-07
931821.CSI,300金融,沪深300金融指数,CSI,中证指数有限公司,,一级行业指数,2007-12-28,2023-06-12,2026-05-07
931822.CSI,中证500金融,中证500金融指数,CSI,中证指数有限公司,,一级行业指数,2017-12-28,2023-06-12,2026-05-07
931823.CSI,国资央企50,中证国资央企50指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2023-11-09,2026-05-07
931824.CSI,国企50,中证国有企业50指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2023-11-09,2026-05-07
931825.CSI,央企50,中证中央企业50指数,CSI,中证指数有限公司,,主题指数,2016-12-30,2023-11-09,2026-05-07
931826.CSI,自主创新,中证科技自主创新指数,CSI,中证指数有限公司,,主题指数,2012-12-31,2015-07-07,2026-05-07
931827.CSI,港股通地产C,中证港股通房地产综合指数,CSI,中证指数有限公司,,一级行业指数,2014-11-14,2022-07-21,2026-05-07
