ts_code,extra_row_count,extra_date_count,first_extra_date,last_extra_date,extra_dates,core_name,core_fullname,core_market,core_publisher,core_index_type,core_category,core_base_date,core_base_point,core_list_date,core_weight_rule,core_desc,core_exp_date,core_created_at,core_updated_at,raw_name,raw_fullname,raw_market,raw_publisher,raw_index_type,raw_category,raw_base_date,raw_base_point,raw_list_date,raw_weight_rule,raw_desc,raw_exp_date,raw_api_name,raw_fetched_at
483018.CNI,60,60,2020-04-06,2026-02-23,"2020-04-06, 2020-05-04, 2020-05-05, 2020-06-26, 2020-10-05, 2020-10-06, 2020-10-07, 2020-10-08, 2021-02-11, 2021-02-16, 2021-02-17, 2021-05-03, 2021-05-04, 2021-05-05, 2021-09-20, 2021-09-21, 2021-10-04, 2021-10-05, 2021-10-06, 2021-10-07, 2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",深港通工业R(港币),国证深港通工业行业全收益指数 (港币),CNI,深圳证券交易所,,行业指数,2016-12-02,5000.0000,2017-12-01,其他,为反映各行业深港通标的证券的整体运行情况，根据国证行业分类标准，编制深港通行业指数系列。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,深港通工业R(港币),国证深港通工业行业全收益指数 (港币),CNI,深圳证券交易所,,行业指数,20161202,5000.0000,20171201,其他,为反映各行业深港通标的证券的整体运行情况，根据国证行业分类标准，编制深港通行业指数系列。,,index_basic,2026-05-04 20:00:42.933834+08
483019.CNI,60,60,2020-04-06,2026-02-23,"2020-04-06, 2020-05-04, 2020-05-05, 2020-06-26, 2020-10-05, 2020-10-06, 2020-10-07, 2020-10-08, 2021-02-11, 2021-02-16, 2021-02-17, 2021-05-03, 2021-05-04, 2021-05-05, 2021-09-20, 2021-09-21, 2021-10-04, 2021-10-05, 2021-10-06, 2021-10-07, 2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",深港通可选消费R,国证深港通可选消费行业全收益指数,CNI,深圳证券交易所,,行业指数,2016-12-02,5000.0000,2017-12-01,其他,为反映各行业深港通标的证券的整体运行情况，根据国证行业分类标准，编制深港通行业指数系列。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,深港通可选消费R,国证深港通可选消费行业全收益指数,CNI,深圳证券交易所,,行业指数,20161202,5000.0000,20171201,其他,为反映各行业深港通标的证券的整体运行情况，根据国证行业分类标准，编制深港通行业指数系列。,,index_basic,2026-05-04 20:00:42.933834+08
483020.CNI,60,60,2020-04-06,2026-02-23,"2020-04-06, 2020-05-04, 2020-05-05, 2020-06-26, 2020-10-05, 2020-10-06, 2020-10-07, 2020-10-08, 2021-02-11, 2021-02-16, 2021-02-17, 2021-05-03, 2021-05-04, 2021-05-05, 2021-09-20, 2021-09-21, 2021-10-04, 2021-10-05, 2021-10-06, 2021-10-07, 2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",深港通可选消费R(港币),国证深港通可选消费行业全收益指数(港币),CNI,深圳证券交易所,,行业指数,2016-12-02,5000.0000,2017-12-01,其他,为反映各行业深港通标的证券的整体运行情况，根据国证行业分类标准，编制深港通行业指数系列。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,深港通可选消费R(港币),国证深港通可选消费行业全收益指数(港币),CNI,深圳证券交易所,,行业指数,20161202,5000.0000,20171201,其他,为反映各行业深港通标的证券的整体运行情况，根据国证行业分类标准，编制深港通行业指数系列。,,index_basic,2026-05-04 20:00:42.933834+08
483021.CNI,60,60,2020-04-06,2026-02-23,"2020-04-06, 2020-05-04, 2020-05-05, 2020-06-26, 2020-10-05, 2020-10-06, 2020-10-07, 2020-10-08, 2021-02-11, 2021-02-16, 2021-02-17, 2021-05-03, 2021-05-04, 2021-05-05, 2021-09-20, 2021-09-21, 2021-10-04, 2021-10-05, 2021-10-06, 2021-10-07, 2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",深港通主要消费R,国证深港通主要消费行业全收益指数,CNI,深圳证券交易所,,行业指数,2016-12-02,5000.0000,2017-12-01,其他,为反映各行业深港通标的证券的整体运行情况，根据国证行业分类标准，编制深港通行业指数系列。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,深港通主要消费R,国证深港通主要消费行业全收益指数,CNI,深圳证券交易所,,行业指数,20161202,5000.0000,20171201,其他,为反映各行业深港通标的证券的整体运行情况，根据国证行业分类标准，编制深港通行业指数系列。,,index_basic,2026-05-04 20:00:42.933834+08
483022.CNI,60,60,2020-04-06,2026-02-23,"2020-04-06, 2020-05-04, 2020-05-05, 2020-06-26, 2020-10-05, 2020-10-06, 2020-10-07, 2020-10-08, 2021-02-11, 2021-02-16, 2021-02-17, 2021-05-03, 2021-05-04, 2021-05-05, 2021-09-20, 2021-09-21, 2021-10-04, 2021-10-05, 2021-10-06, 2021-10-07, 2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",深港通主要消费R(港币),国证深港通主要消费行业全收益指数(港币),CNI,深圳证券交易所,,行业指数,2016-12-02,5000.0000,2017-12-01,其他,为反映各行业深港通标的证券的整体运行情况，根据国证行业分类标准，编制深港通行业指数系列。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,深港通主要消费R(港币),国证深港通主要消费行业全收益指数(港币),CNI,深圳证券交易所,,行业指数,20161202,5000.0000,20171201,其他,为反映各行业深港通标的证券的整体运行情况，根据国证行业分类标准，编制深港通行业指数系列。,,index_basic,2026-05-04 20:00:42.933834+08
480007.CNI,57,57,2020-06-26,2026-02-23,"2020-06-26, 2020-10-05, 2020-10-06, 2020-10-07, 2020-10-08, 2021-02-11, 2021-02-16, 2021-02-17, 2021-05-03, 2021-05-04, 2021-05-05, 2021-09-20, 2021-09-21, 2021-10-04, 2021-10-05, 2021-10-06, 2021-10-07, 2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",湾区新兴R,粤港澳大湾区战略新兴产业全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2020-05-12,自由流通股本,为反映在深港交易所上市的大湾区战略新兴产业相关公司的表现，丰富指数化投资工具，编制粤港澳大湾区现代服务指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,湾区新兴R,粤港澳大湾区战略新兴产业全收益指数,CNI,深圳证券交易所,,主题指数,20121231,1000.0000,20200512,自由流通股本,为反映在深港交易所上市的大湾区战略新兴产业相关公司的表现，丰富指数化投资工具，编制粤港澳大湾区现代服务指数。,,index_basic,2026-05-04 20:00:42.933834+08
480008.CNI,57,57,2020-06-26,2026-02-23,"2020-06-26, 2020-10-05, 2020-10-06, 2020-10-07, 2020-10-08, 2021-02-11, 2021-02-16, 2021-02-17, 2021-05-03, 2021-05-04, 2021-05-05, 2021-09-20, 2021-09-21, 2021-10-04, 2021-10-05, 2021-10-06, 2021-10-07, 2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",湾区新兴R(港币),粤港澳大湾区战略新兴产业全收益指数(港币),CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2020-05-12,自由流通股本,为反映在深港交易所上市的大湾区战略新兴产业相关公司的表现，丰富指数化投资工具，编制粤港澳大湾区现代服务指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,湾区新兴R(港币),粤港澳大湾区战略新兴产业全收益指数(港币),CNI,深圳证券交易所,,主题指数,20121231,1000.0000,20200512,自由流通股本,为反映在深港交易所上市的大湾区战略新兴产业相关公司的表现，丰富指数化投资工具，编制粤港澳大湾区现代服务指数。,,index_basic,2026-05-04 20:00:42.933834+08
480009.CNI,57,57,2020-06-26,2026-02-23,"2020-06-26, 2020-10-05, 2020-10-06, 2020-10-07, 2020-10-08, 2021-02-11, 2021-02-16, 2021-02-17, 2021-05-03, 2021-05-04, 2021-05-05, 2021-09-20, 2021-09-21, 2021-10-04, 2021-10-05, 2021-10-06, 2021-10-07, 2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",湾区制造R,粤港澳大湾区先进制造全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2020-05-12,自由流通股本,为反映在深港交易所上市的大湾区先进制造业相关公司的表现，提供更丰富的投资工具，满足投资者差异化需求，编制粤港澳大湾区先进制造指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,湾区制造R,粤港澳大湾区先进制造全收益指数,CNI,深圳证券交易所,,主题指数,20121231,1000.0000,20200512,自由流通股本,为反映在深港交易所上市的大湾区先进制造业相关公司的表现，提供更丰富的投资工具，满足投资者差异化需求，编制粤港澳大湾区先进制造指数。,,index_basic,2026-05-04 20:00:42.933834+08
480010.CNI,57,57,2020-06-26,2026-02-23,"2020-06-26, 2020-10-05, 2020-10-06, 2020-10-07, 2020-10-08, 2021-02-11, 2021-02-16, 2021-02-17, 2021-05-03, 2021-05-04, 2021-05-05, 2021-09-20, 2021-09-21, 2021-10-04, 2021-10-05, 2021-10-06, 2021-10-07, 2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",湾区制造R(港币),粤港澳大湾区先进制造全收益指数(港币),CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2020-05-12,自由流通股本,为反映在深港交易所上市的大湾区先进制造业相关公司的表现，提供更丰富的投资工具，满足投资者差异化需求，编制粤港澳大湾区先进制造指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,湾区制造R(港币),粤港澳大湾区先进制造全收益指数(港币),CNI,深圳证券交易所,,主题指数,20121231,1000.0000,20200512,自由流通股本,为反映在深港交易所上市的大湾区先进制造业相关公司的表现，提供更丰富的投资工具，满足投资者差异化需求，编制粤港澳大湾区先进制造指数。,,index_basic,2026-05-04 20:00:42.933834+08
480011.CNI,57,57,2020-06-26,2026-02-23,"2020-06-26, 2020-10-05, 2020-10-06, 2020-10-07, 2020-10-08, 2021-02-11, 2021-02-16, 2021-02-17, 2021-05-03, 2021-05-04, 2021-05-05, 2021-09-20, 2021-09-21, 2021-10-04, 2021-10-05, 2021-10-06, 2021-10-07, 2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",湾区服务R,粤港澳大湾区现代服务全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2020-05-12,自由流通股本,为反映在深港交易所上市的大湾区现代服务业相关公司的表现，提供更丰富的投资工具，满足投资者差异化需求，编制粤港澳大湾区现代服务指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,湾区服务R,粤港澳大湾区现代服务全收益指数,CNI,深圳证券交易所,,主题指数,20121231,1000.0000,20200512,自由流通股本,为反映在深港交易所上市的大湾区现代服务业相关公司的表现，提供更丰富的投资工具，满足投资者差异化需求，编制粤港澳大湾区现代服务指数。,,index_basic,2026-05-04 20:00:42.933834+08
480012.CNI,57,57,2020-06-26,2026-02-23,"2020-06-26, 2020-10-05, 2020-10-06, 2020-10-07, 2020-10-08, 2021-02-11, 2021-02-16, 2021-02-17, 2021-05-03, 2021-05-04, 2021-05-05, 2021-09-20, 2021-09-21, 2021-10-04, 2021-10-05, 2021-10-06, 2021-10-07, 2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",湾区服务R(港币),粤港澳大湾区现代服务全收益指数(港币),CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2020-05-12,自由流通股本,为反映在深港交易所上市的大湾区现代服务业相关公司的表现，提供更丰富的投资工具，满足投资者差异化需求，编制粤港澳大湾区现代服务指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,湾区服务R(港币),粤港澳大湾区现代服务全收益指数(港币),CNI,深圳证券交易所,,主题指数,20121231,1000.0000,20200512,自由流通股本,为反映在深港交易所上市的大湾区现代服务业相关公司的表现，提供更丰富的投资工具，满足投资者差异化需求，编制粤港澳大湾区现代服务指数。,,index_basic,2026-05-04 20:00:42.933834+08
480019.CNI,57,57,2020-06-26,2026-02-23,"2020-06-26, 2020-10-05, 2020-10-06, 2020-10-07, 2020-10-08, 2021-02-11, 2021-02-16, 2021-02-17, 2021-05-03, 2021-05-04, 2021-05-05, 2021-09-20, 2021-09-21, 2021-10-04, 2021-10-05, 2021-10-06, 2021-10-07, 2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",湾区海洋R,粤港澳大湾区海洋经济全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2020-05-12,自由流通股本,为反映在深港交易所上市的大湾区海洋经济产业相关公司的表现，提供更丰富的投资工具，满足投资者差异化需求，编制粤港澳大湾区海洋经济指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,湾区海洋R,粤港澳大湾区海洋经济全收益指数,CNI,深圳证券交易所,,主题指数,20121231,1000.0000,20200512,自由流通股本,为反映在深港交易所上市的大湾区海洋经济产业相关公司的表现，提供更丰富的投资工具，满足投资者差异化需求，编制粤港澳大湾区海洋经济指数。,,index_basic,2026-05-04 20:00:42.933834+08
480020.CNI,57,57,2020-06-26,2026-02-23,"2020-06-26, 2020-10-05, 2020-10-06, 2020-10-07, 2020-10-08, 2021-02-11, 2021-02-16, 2021-02-17, 2021-05-03, 2021-05-04, 2021-05-05, 2021-09-20, 2021-09-21, 2021-10-04, 2021-10-05, 2021-10-06, 2021-10-07, 2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",湾区海洋R(港币),粤港澳大湾区海洋经济全收益指数(港币),CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2020-05-12,自由流通股本,为反映在深港交易所上市的大湾区海洋经济产业相关公司的表现，提供更丰富的投资工具，满足投资者差异化需求，编制粤港澳大湾区海洋经济指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,湾区海洋R(港币),粤港澳大湾区海洋经济全收益指数(港币),CNI,深圳证券交易所,,主题指数,20121231,1000.0000,20200512,自由流通股本,为反映在深港交易所上市的大湾区海洋经济产业相关公司的表现，提供更丰富的投资工具，满足投资者差异化需求，编制粤港澳大湾区海洋经济指数。,,index_basic,2026-05-04 20:00:42.933834+08
480036.CNI,56,56,2020-10-05,2026-02-23,"2020-10-05, 2020-10-06, 2020-10-07, 2020-10-08, 2021-02-11, 2021-02-16, 2021-02-17, 2021-05-03, 2021-05-04, 2021-05-05, 2021-09-20, 2021-09-21, 2021-10-04, 2021-10-05, 2021-10-06, 2021-10-07, 2022-01-03, 2022-01-31, 2022-02-04, 2022-04-04, 2022-05-03, 2022-05-04, 2022-10-03, 2022-10-05, 2022-10-06, 2022-10-07, 2023-05-03, 2023-06-23, 2023-09-29, 2023-10-04, 2023-10-05, 2023-10-06, 2024-02-09, 2024-02-14, 2024-02-15, 2024-02-16, 2024-04-05, 2024-05-02, 2024-05-03, 2024-09-17, 2024-10-02, 2024-10-03, 2024-10-04, 2024-10-07, 2025-01-28, 2025-02-03, 2025-05-02, 2025-06-02, 2025-10-02, 2025-10-03, 2025-10-06, 2025-10-08, 2026-01-02, 2026-02-16, 2026-02-20, 2026-02-23",创新龙头R,国证深圳创新龙头全收益指数,CNI,深圳证券交易所,,主题指数,2012-12-31,1000.0000,2020-08-06,其他,为反映在深港交易所上市的深圳创新型企业的市场表现，凸显深圳经济发展特色及辐射带动作用，丰富指数化投资工具，编制国证深圳创新龙头指数。,,2026-05-02 00:00:18.859742+08,2026-05-04 20:00:42.933834+08,创新龙头R,国证深圳创新龙头全收益指数,CNI,深圳证券交易所,,主题指数,20121231,1000.0000,20200806,其他,为反映在深港交易所上市的深圳创新型企业的市场表现，凸显深圳经济发展特色及辐射带动作用，丰富指数化投资工具，编制国证深圳创新龙头指数。,,index_basic,2026-05-04 20:00:42.933834+08
